PARTNO,ROUTECD,PARTCUSTID,TRANSCD,QTY,DATE,TIME,PART_ID,datetime,DEADLINE,FOLLOW_TYPE,BATCH_INDEX,BATCH_ID
6C18CE00L51,SDTC,D709,4,1.0,2025-07-01,09:15:03,6C18CE00L51,2025-07-01 09:15:03,2025-07-01 11:00:00,TC1,8,SDTC_B8
A85391BZ010,SDTC,D720,4,1.0,2025-07-01,09:15:03,A85391BZ010,2025-07-01 09:15:03,2025-07-01 11:00:00,TC1,8,SDTC_B8
A7531152140,SDTC,D731,4,1.0,2025-07-01,09:15:03,A7531152140,2025-07-01 09:15:03,2025-07-01 11:00:00,TC1,8,SDTC_B8
A6481942050,SDTC,C711,4,1.0,2025-07-01,09:15:03,A6481942050,2025-07-01 09:15:03,2025-07-01 11:00:00,TC1,8,SDTC_B8
N15607219083,SDTC,J756,4,11.0,2025-07-01,09:15:03,N15607219083,2025-07-01 09:15:03,2025-07-01 11:00:00,TC1,8,SDTC_B8
A64818BZ060,SDTC,D720,4,5.0,2025-07-01,09:15:03,A64818BZ060,2025-07-01 09:15:03,2025-07-01 11:00:00,TC1,8,SDTC_B8
CS112131880,SDTC,J756,4,6.0,2025-07-01,09:15:04,CS112131880,2025-07-01 09:15:04,2025-07-01 11:00:00,TC1,9,SDTC_B9
A9011616003,SDTC,D720,4,2.0,2025-07-01,09:40:13,A9011616003,2025-07-01 09:40:13,2025-07-01 11:00:00,TC1,9,SDTC_B9
D8790933F10B2,SDTC,D751,4,1.0,2025-07-01,09:40:13,D8790933F10B2,2025-07-01 09:40:13,2025-07-01 11:00:00,TC1,9,SDTC_B9
A6250602090,SDTC,D716,4,1.0,2025-07-01,09:40:13,A6250602090,2025-07-01 09:40:13,2025-07-01 11:00:00,TC1,9,SDTC_B9
A5579928030,SDTC,D724,4,2.0,2025-07-01,09:40:18,A5579928030,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A5218833040,SDTC,D722,4,2.0,2025-07-01,09:40:18,A5218833040,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A6783802120,SDTC,D716,4,1.0,2025-07-01,09:40:18,A6783802120,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A52462BZ140,SDTC,D720,4,1.0,2025-07-01,09:40:18,A52462BZ140,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A53215BZ090,SDTC,D722,4,1.0,2025-07-01,09:40:18,A53215BZ090,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A6784802070,SDTC,D716,4,1.0,2025-07-01,09:40:18,A6784802070,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A5246247010,SDTC,D722,4,2.0,2025-07-01,09:40:18,A5246247010,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A9017816008,SDTC,D720,4,2.0,2025-07-01,09:40:18,A9017816008,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
AG92DH33070,SDTC,D741,4,1.0,2025-07-01,09:40:18,AG92DH33070,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
6C07C400957F7,SDTC,D701,4,1.0,2025-07-01,09:40:18,6C07C400957F7,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A112980Y060,SDTC,D722,4,1.0,2025-07-01,09:40:18,A112980Y060,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A814970D070,SDTC,D731,4,1.0,2025-07-01,09:40:18,A814970D070,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A572020D061,SDTC,E724,4,1.0,2025-07-01,09:40:18,A572020D061,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A52575BZ080,SDTC,D720,4,1.0,2025-07-01,09:40:18,A52575BZ080,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A8934833210,SDTC,D722,4,2.0,2025-07-01,09:40:18,A8934833210,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A89341BZ200D2,SDTC,D720,4,1.0,2025-07-01,09:40:18,A89341BZ200D2,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,9,SDTC_B9
A4860947060,SDTC,D706,4,1.0,2025-07-01,09:40:18,A4860947060,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
D6786476020,SDTC,D754,4,1.0,2025-07-01,09:40:18,D6786476020,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
NP764142004,SDTC,D714,4,1.0,2025-07-01,09:40:18,NP764142004,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
D7575676020,SDTC,D754,4,1.0,2025-07-01,09:40:18,D7575676020,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
D5314278070,SDTC,D754,4,1.0,2025-07-01,09:40:18,D5314278070,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
NP7501420021R,SDTC,D722,4,1.0,2025-07-01,09:40:18,NP7501420021R,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
A852120E050,SDTC,D702,4,1.0,2025-07-01,09:40:18,A852120E050,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
A6784202440,SDTC,D716,4,1.0,2025-07-01,09:40:18,A6784202440,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
A885150D031,SDTC,D706,4,1.0,2025-07-01,09:40:18,A885150D031,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
A9054109143,SDTC,D713,4,4.0,2025-07-01,09:40:18,A9054109143,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
D9033335004,SDTC,D754,4,1.0,2025-07-01,09:40:18,D9033335004,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
D9017906349,SDTC,D754,4,2.0,2025-07-01,09:40:18,D9017906349,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
D5244878010,SDTC,D754,4,1.0,2025-07-01,09:40:18,D5244878010,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
D7544176050,SDTC,D754,4,1.0,2025-07-01,09:40:18,D7544176050,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
N30120SCD,SDTC,D722,4,2.0,2025-07-01,09:40:18,N30120SCD,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
A601170D260,SDTC,D722,4,1.0,2025-07-01,09:40:18,A601170D260,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
A89348BZ320C0,SDTC,D720,4,1.0,2025-07-01,09:40:18,A89348BZ320C0,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
NP76340K00J,SDTC,D719,4,1.0,2025-07-01,09:40:18,NP76340K00J,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
D7589578030,SDTC,D754,4,2.0,2025-07-01,09:40:18,D7589578030,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
A8156006370,SDTC,E724,4,1.0,2025-07-01,09:40:18,A8156006370,2025-07-01 09:40:18,2025-07-01 11:00:00,TC1,10,SDTC_B10
N12040HWGA,SDTC,E724,4,1.0,2025-07-01,09:55:02,N12040HWGA,2025-07-01 09:55:02,2025-07-01 11:00:00,TC1,11,SDTC_B11
N12040HWGA,SDTC,E724,4,1.0,2025-07-01,09:55:02,N12040HWGA,2025-07-01 09:55:02,2025-07-01 11:00:00,TC1,11,SDTC_B11
NP75014200B,SDTC,E724,4,1.0,2025-07-01,09:55:02,NP75014200B,2025-07-01 09:55:02,2025-07-01 11:00:00,TC1,11,SDTC_B11
N12040HWGA,SDTC,E724,4,1.0,2025-07-01,09:55:02,N12040HWGA,2025-07-01 09:55:02,2025-07-01 11:00:00,TC1,11,SDTC_B11
A9094205043,SDTC,E724,4,1.0,2025-07-01,09:55:02,A9094205043,2025-07-01 09:55:02,2025-07-01 11:00:00,TC1,11,SDTC_B11
A8934802330,SDTC,E724,4,2.0,2025-07-01,09:55:02,A8934802330,2025-07-01 09:55:02,2025-07-01 11:00:00,TC1,11,SDTC_B11
NP750142008,SDTC,E724,4,1.0,2025-07-01,09:55:02,NP750142008,2025-07-01 09:55:02,2025-07-01 11:00:00,TC1,11,SDTC_B11
NP750142009,SDTC,E724,4,1.0,2025-07-01,09:55:02,NP750142009,2025-07-01 09:55:02,2025-07-01 11:00:00,TC1,11,SDTC_B11
A9017722001,SDTC,E724,4,1.0,2025-07-01,09:55:02,A9017722001,2025-07-01 09:55:02,2025-07-01 11:00:00,TC1,11,SDTC_B11
NP75014200A,SDTC,E724,4,1.0,2025-07-01,09:55:02,NP75014200A,2025-07-01 09:55:02,2025-07-01 11:00:00,TC1,11,SDTC_B11
A52164F4020,SDTC,E724,4,1.0,2025-07-01,09:55:12,A52164F4020,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,11,SDTC_B11
A5831312300,SDTC,E724,4,1.0,2025-07-01,09:55:12,A5831312300,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,11,SDTC_B11
A81920F4010,SDTC,E724,4,1.0,2025-07-01,09:55:12,A81920F4010,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,11,SDTC_B11
A6169702911,SDTC,E724,4,1.0,2025-07-01,09:55:12,A6169702911,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,11,SDTC_B11
A5256202120,SDTC,E724,4,1.0,2025-07-01,09:55:12,A5256202120,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,11,SDTC_B11
A5611430120,SDTC,E724,4,2.0,2025-07-01,09:55:12,A5611430120,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,11,SDTC_B11
A753740A040,SDTC,E724,4,1.0,2025-07-01,09:55:12,A753740A040,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,11,SDTC_B11
A5218102040,SDTC,E724,4,1.0,2025-07-01,09:55:12,A5218102040,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,11,SDTC_B11
A5246202130,SDTC,E724,4,2.0,2025-07-01,09:55:12,A5246202130,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,11,SDTC_B11
A5252702080,SDTC,E724,4,1.0,2025-07-01,09:55:12,A5252702080,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,11,SDTC_B11
A8994442020,SDTC,E724,4,1.0,2025-07-01,09:55:12,A8994442020,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,12,SDTC_B12
A533950A020,SDTC,E724,4,1.0,2025-07-01,09:55:12,A533950A020,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,12,SDTC_B12
A5835133010,SDTC,E724,4,1.0,2025-07-01,09:55:12,A5835133010,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,12,SDTC_B12
A5246102030,SDTC,E724,4,2.0,2025-07-01,09:55:12,A5246102030,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,12,SDTC_B12
A525360A020,SDTC,E724,4,1.0,2025-07-01,09:55:12,A525360A020,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,12,SDTC_B12
A4355033050,SDTC,E724,4,1.0,2025-07-01,09:55:12,A4355033050,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,12,SDTC_B12
A9094205044,SDTC,E724,4,1.0,2025-07-01,09:55:12,A9094205044,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,12,SDTC_B12
A5879102110,SDTC,E724,4,1.0,2025-07-01,09:55:12,A5879102110,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,12,SDTC_B12
A5381402210,SDTC,E724,4,1.0,2025-07-01,09:55:12,A5381402210,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,12,SDTC_B12
A826620A150,SDTC,E724,4,1.0,2025-07-01,09:55:12,A826620A150,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,12,SDTC_B12
A5836912020,SDTC,E724,4,1.0,2025-07-01,09:55:12,A5836912020,2025-07-01 09:55:12,2025-07-01 11:00:00,TC1,12,SDTC_B12
A8155002630,SDTC,E724,4,1.0,2025-07-01,09:55:14,A8155002630,2025-07-01 09:55:14,2025-07-01 11:00:00,TC1,12,SDTC_B12
A5215502120,SDTC,E724,4,1.0,2025-07-01,09:55:14,A5215502120,2025-07-01 09:55:14,2025-07-01 11:00:00,TC1,12,SDTC_B12
A5259242100,SDTC,E724,4,1.0,2025-07-01,09:55:14,A5259242100,2025-07-01 09:55:14,2025-07-01 11:00:00,TC1,12,SDTC_B12
A7370506230,SDTC,D74B,4,1.0,2025-07-01,09:55:15,A7370506230,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,12,SDTC_B12
A7370506230,SDTC,D74B,4,1.0,2025-07-01,09:55:15,A7370506230,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,12,SDTC_B12
A8710606270,SDTC,D743,4,1.0,2025-07-01,09:55:15,A8710606270,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,12,SDTC_B12
A4243112201,SDTC,D720,4,2.0,2025-07-01,09:55:15,A4243112201,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,12,SDTC_B12
A4243112201,SDTC,D718,4,2.0,2025-07-01,09:55:15,A4243112201,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,12,SDTC_B12
A4243112201,SDTC,E710,4,2.0,2025-07-01,09:55:15,A4243112201,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,12,SDTC_B12
D8218376130,SDTC,D754,4,1.0,2025-07-01,09:55:15,D8218376130,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,13,SDTC_B13
A4243112201,SDTC,D74E,4,1.0,2025-07-01,09:55:15,A4243112201,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,13,SDTC_B13
A4553506040,SDTC,D706,4,4.0,2025-07-01,09:55:15,A4553506040,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,13,SDTC_B13
A7370506230,SDTC,D705,4,1.0,2025-07-01,09:55:15,A7370506230,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,13,SDTC_B13
A4243112201,SDTC,D704,4,2.0,2025-07-01,09:55:15,A4243112201,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,13,SDTC_B13
A7370506230,SDTC,D704,4,8.0,2025-07-01,09:55:15,A7370506230,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,13,SDTC_B13
A815700D180,SDTC,C711,4,1.0,2025-07-01,09:55:15,A815700D180,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,13,SDTC_B13
C89543E0131,SDTC,J715,4,1.0,2025-07-01,09:55:15,C89543E0131,2025-07-01 09:55:15,2025-07-01 11:00:00,TC1,13,SDTC_B13
A8511012C30,SDTC,E707,4,1.0,2025-07-01,09:55:16,A8511012C30,2025-07-01 09:55:16,2025-07-01 11:00:00,TC1,13,SDTC_B13
A9004341041,SDTC,D720,4,1.0,2025-07-01,09:55:16,A9004341041,2025-07-01 09:55:16,2025-07-01 11:00:00,TC1,13,SDTC_B13
CSZ91049326,SDTC,J714,4,1.0,2025-07-01,09:56:03,CSZ91049326,2025-07-01 09:56:03,2025-07-01 11:00:00,TC1,13,SDTC_B13
ITOY0000000059,SDTC,E74A,4,60.0,2025-07-01,09:56:04,ITOY0000000059,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,13,SDTC_B13
D1780115090,SDTC,D753,4,1.0,2025-07-01,09:56:04,D1780115090,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,13,SDTC_B13
6C5ADA00P01,SDTC,E716,4,1.0,2025-07-01,09:56:04,6C5ADA00P01,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,13,SDTC_B13
A52128F4020,SDTC,E707,4,1.0,2025-07-01,09:56:04,A52128F4020,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,13,SDTC_B13
A5256242060,SDTC,D722,4,1.0,2025-07-01,09:56:04,A5256242060,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,13,SDTC_B13
A5215542050,SDTC,D722,4,1.0,2025-07-01,09:56:04,A5215542050,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,13,SDTC_B13
NP76344200V,SDTC,D720,4,1.0,2025-07-01,09:56:04,NP76344200V,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,13,SDTC_B13
A7576106110,SDTC,D711,4,1.0,2025-07-01,09:56:04,A7576106110,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,13,SDTC_B13
A9004430237,SDTC,D721,4,1.0,2025-07-01,09:56:04,A9004430237,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,13,SDTC_B13
A891700A080,SDTC,D703,4,1.0,2025-07-01,09:56:04,A891700A080,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
A1780115090,SDTC,D701,4,1.0,2025-07-01,09:56:04,A1780115090,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
A4350206080,SDTC,D718,4,1.0,2025-07-01,09:56:04,A4350206080,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
CSZ92036140,SDTC,J756,4,6.0,2025-07-01,09:56:04,CSZ92036140,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
G8847417010,SDTC,J715,4,1.0,2025-07-01,09:56:04,G8847417010,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
A531530A020,SDTC,D703,4,1.0,2025-07-01,09:56:04,A531530A020,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
AG385052010,SDTC,D710,4,1.0,2025-07-01,09:56:04,AG385052010,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
A7721332070,SDTC,D719,4,1.0,2025-07-01,09:56:04,A7721332070,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
A9004430237,SDTC,D718,4,2.0,2025-07-01,09:56:04,A9004430237,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
A1640136030,SDTC,D703,4,1.0,2025-07-01,09:56:04,A1640136030,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
C8464037080,SDTC,J715,4,1.0,2025-07-01,09:56:04,C8464037080,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
D9030111025,SDTC,D751,4,1.0,2025-07-01,09:56:04,D9030111025,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
6C8DCS0MJ01B,SDTC,D706,4,1.0,2025-07-01,09:56:04,6C8DCS0MJ01B,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
A739000A010C0,SDTC,D703,4,1.0,2025-07-01,09:56:04,A739000A010C0,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
A625060A030,SDTC,D703,4,1.0,2025-07-01,09:56:04,A625060A030,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
6C5EJ600N01B,SDTC,D704,4,1.0,2025-07-01,09:56:04,6C5EJ600N01B,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
6C5EJ600N01B,SDTC,E716,4,1.0,2025-07-01,09:56:04,6C5EJ600N01B,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
A525750D040,SDTC,D710,4,1.0,2025-07-01,09:56:04,A525750D040,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
A9004430237,SDTC,D703,4,2.0,2025-07-01,09:56:04,A9004430237,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
A04152WAA03,SDTC,D703,4,1.0,2025-07-01,09:56:04,A04152WAA03,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,14,SDTC_B14
NP76410K003,SDTC,D728,4,1.0,2025-07-01,09:56:04,NP76410K003,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
CSZ92036121,SDTC,J756,4,8.0,2025-07-01,09:56:04,CSZ92036121,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
A6221742050,SDTC,D703,4,4.0,2025-07-01,09:56:04,A6221742050,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
6C8HC800N01B,SDTC,D719,4,10.0,2025-07-01,09:56:04,6C8HC800N01B,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
O04005011B5,SDTC,D701,4,1.0,2025-07-01,09:56:04,O04005011B5,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
S0400434348,SDTC,D754,4,6.0,2025-07-01,09:56:04,S0400434348,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
A270600T121,SDTC,D722,4,1.0,2025-07-01,09:56:04,A270600T121,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
C1780178130,SDTC,J714,4,1.0,2025-07-01,09:56:04,C1780178130,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
OC5BD900K05R,SDTC,D713,4,1.0,2025-07-01,09:56:04,OC5BD900K05R,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
FTWY447201570,SDTC,D701,4,1.0,2025-07-01,09:56:04,FTWY447201570,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
C15601EV030,SDTC,J714,4,1.0,2025-07-01,09:56:04,C15601EV030,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
G9091520005,SDTC,J714,4,1.0,2025-07-01,09:56:04,G9091520005,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
6C93CT0AN63,SDTC,D711,4,1.0,2025-07-01,09:56:04,6C93CT0AN63,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
D9043001001,SDTC,D754,4,1.0,2025-07-01,09:56:04,D9043001001,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
CS448331120,SDTC,J715,4,2.0,2025-07-01,09:56:04,CS448331120,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
A9018906242,SDTC,D703,4,4.0,2025-07-01,09:56:04,A9018906242,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
A1776925020,SDTC,C711,4,2.0,2025-07-01,09:56:04,A1776925020,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
A9018906193,SDTC,D703,4,10.0,2025-07-01,09:56:04,A9018906193,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
6C8HC800N01B,SDTC,D720,4,10.0,2025-07-01,09:56:04,6C8HC800N01B,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
S0400434248,SDTC,D754,4,3.0,2025-07-01,09:56:04,S0400434248,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,15,SDTC_B15
A1626024050,SDTC,D701,4,1.0,2025-07-01,09:56:04,A1626024050,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
ITOY0000000059,SDTC,D74J,4,120.0,2025-07-01,09:56:04,ITOY0000000059,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
6C5ADA00P01,SDTC,D729,4,1.0,2025-07-01,09:56:04,6C5ADA00P01,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
6C5ADA00P01,SDTC,D720,4,2.0,2025-07-01,09:56:04,6C5ADA00P01,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
A7576206110,SDTC,D711,4,1.0,2025-07-01,09:56:04,A7576206110,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
A6169702200,SDTC,D708,4,1.0,2025-07-01,09:56:04,A6169702200,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
CS479932630,SDTC,J715,4,2.0,2025-07-01,09:56:04,CS479932630,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
A9046705168C0,SDTC,D703,4,3.0,2025-07-01,09:56:04,A9046705168C0,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
NP740142006,SDTC,E724,4,1.0,2025-07-01,09:56:04,NP740142006,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
A556060A020,SDTC,D703,4,1.0,2025-07-01,09:56:04,A556060A020,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
6C5ADA00P01,SDTC,C711,4,1.0,2025-07-01,09:56:04,6C5ADA00P01,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
6C5ADA00P01,SDTC,D725,4,1.0,2025-07-01,09:56:04,6C5ADA00P01,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
D8791048F61,SDTC,D751,4,1.0,2025-07-01,09:56:04,D8791048F61,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
6C04CE00F01,SDTC,D706,4,1.0,2025-07-01,09:56:04,6C04CE00F01,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
6C5EJ600N01B,SDTC,D720,4,1.0,2025-07-01,09:56:04,6C5EJ600N01B,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
A91635A0616,SDTC,D703,4,2.0,2025-07-01,09:56:04,A91635A0616,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
6C8HC800N01B,SDTC,D707,4,10.0,2025-07-01,09:56:04,6C8HC800N01B,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
6C8HC800N01B,SDTC,D725,4,20.0,2025-07-01,09:56:04,6C8HC800N01B,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
6C8HC800N01B,SDTC,D701,4,30.0,2025-07-01,09:56:04,6C8HC800N01B,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
6C4BJU00Q01B,SDTC,D704,4,1.0,2025-07-01,09:56:04,6C4BJU00Q01B,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,16,SDTC_B16
A8158002E21,SDTC,D708,4,1.0,2025-07-01,09:56:04,A8158002E21,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,17,SDTC_B17
A52114F4010,SDTC,E707,4,1.0,2025-07-01,09:56:04,A52114F4010,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,17,SDTC_B17
A89348YY020A1,SDTC,D701,4,1.0,2025-07-01,09:56:04,A89348YY020A1,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,17,SDTC_B17
A6162702140,SDTC,D708,4,1.0,2025-07-01,09:56:04,A6162702140,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,17,SDTC_B17
D9030106196,SDTC,D754,4,1.0,2025-07-01,09:56:04,D9030106196,2025-07-01 09:56:04,2025-07-01 11:00:00,TC1,17,SDTC_B17
